name,lat,lng,country,rating
End Zone - Little Elm,33.1764578,-96.8856819,USA,4.2
TGI Fridays,40.8286712,-73.02176709999999,USA,3.9
Le Diplomate,45.1633499,1.5325042,France,4.3
Irish Pub St. Patrick,41.9950676,21.4356613,North Macedonia,4.4
Greene's Pour House,44.1870868,-88.4633171,USA,4.5
Pub Viejo Bar West,-45.5719066,-72.0738423,Chile,4.2
Buffalo Wild Wings,38.8459832,-77.120043,USA,3.6
Secret Lounge Hue,16.4706598,107.5974399,Vietnam,4.7
Rock House Kulma,64.2259837,27.7315,Finland,4.1
Muv Bar,-25.3892456,-51.4712088,Brazil,4.3
Fourth-N-Long,43.0064748,-88.02396499999999,USA,4.4
Olive Garden Italian Restaurant,42.102581,-88.28993799999999,USA,4.2
The Fish Depot Bar & Grill,26.5309811,-80.0589961,USA,4.3
Flat Iron Cafe,41.4942944,-81.701878,USA,4.4
Pop A Top Lounge,36.6815678,-101.4701101,USA,4
Florentine Sports Lounge,42.88554,-85.626785,USA,4.2
Cavern,40.9625831,-5.6622739,Spain,4.5
Rose Bud Tavern,40.8283611,-83.2810179,USA,3.6
Paddy Rooneys Pub,39.9706823,-75.3045851,USA,4.9
The Bannville Hotel,54.3775731,-6.293167599999999,United Kingdom,4.2
Crave Sports Bar,14.5736127,121.0886076,Philippines,4.4
Slug & Lettuce Lincoln,53.231044,-0.5396295999999999,United Kingdom,3.9
McGettigan's Al Ain,24.2082612,55.80483890000001,Danat Al Ain Resort Al Salam Street PO 16031 - Abu Dhabi - United Arab Emirates,4
Bay Street Biergarten,32.7920166,-79.9314452,USA,4.3
Freiburger Ouzo-Stube Freiburger Ouzo-Stube,47.9888118,7.8679449,Germany,4.5
Chill Chill Bar & Restaurant,15.791716,101.006776,Thailand,4.1
Center Pub & Cafe,47.7940206,19.1288071,2600 Hungary,4.3
Portal Café Bar,9.3031992,-75.3983696,Colombia,0
Celtic Moon,35.6974361,139.4476452,Japan,4.1
Annebrook House Hotel,53.52586849999999,-7.338309600000001,Ireland,4.4
Henry's Bar and Grill,33.7778548,-117.9489066,USA,4.4
The Parson's Nose,54.4643501,-6.0835871,United Kingdom,4.4
Thirsty Parrot,39.594932,-82.9433287,USA,4.6
4C BBQ,30.7067931,-86.1208519,USA,4.2
The Old Irish Pub,61.49771399999999,23.7586836,Finland,1.4
Hula Hut - Little Elm,33.1608882,-96.93576189999999,USA,4.2
Copper Mug Pub,49.4850533,-119.5878892,Canada,4.2
Steiner's Pub,36.2190603,-115.2769519,USA,4.4
O'Lunney's,40.7576408,-73.9843343,USA,4.4
The Old Hangout,37.977066,-122.0370918,USA,4.3
Copper Blues Rock Pub & Kitchen,25.8069875,-80.3307901,USA,4.1
O’Reilly’s Irish Pub & Restaurant,51.2270591,6.7756053,Germany,4.3
Irish Rose Saloon,21.286631,-157.83416,USA,4.3
Brewskis Pub,56.6830466,-111.3497796,Canada,4.2
Salt Café & Bistro,65.2611718,-14.4050996,Iceland,4
Pexim Bar e Restaurante,-19.4453435,-44.2517569,Brazil,4.3
Jake Hafner's Restaurant Tavern,43.121709,-76.155462,USA,4.3
Liffey Irish Pub,41.5536593,-8.425130099999999,Portugal,4.5
The Glenside,52.84819779999999,-6.9908724,Ireland,4.7
Charaf Aarabi,34.6586274,-1.9013583,Morocco,2.6
La Casa del Habano,22.1453532,-80.4502225,Cuba,0
The Dublin Road Irish Pub,47.07127269999999,15.4416168,Austria,4.8
De La Cruz Mexican Grille,33.3672175,-111.4751705,USA,4
Maverick's Corner Saloon,44.85938489999999,-92.6254158,USA,4.1
Harpers Pub,27.1706338,-80.29653680000001,USA,4.3
Revolution Wigan,53.5437221,-2.6303549,United Kingdom,4.1
The Quarry Bisbee,31.4432983,-109.9141801,USA,4.2
Acorn Saloon & Feeding Station,48.542758,-117.9060126,USA,4.2
Kabuff,47.072143,15.43402,Austria,4.6
Red Brick Station,39.3714588,-76.4643069,USA,4.2
Black Doubt Brewing Company,37.639423,-118.967474,USA,4.8
Berges 21 Gastronómico & Lounge bar,37.7726897,-3.7910422,Spain,3.8
Bricktown Brewery,35.3884508,-94.4274554,USA,4.4
Bottlemart,-35.3588977,150.4742284,Australia,0
Deerhead Lakeside Restaurant & Bar,42.90146,-76.752467,USA,4.2
Isle of Capri,28.0373052,-81.9082638,USA,4.5
Sunset Cove @ Maryland Marina Waterfront Dining,39.323966,-76.399697,USA,4.4
Miller & Carter Leigh-on-Sea,51.5747781,0.6346535999999999,United Kingdom,4.3
Murphys Traditional Irish Pub,52.6801299,-9.645188100000002,Ireland,4.9
The James,51.9651927,7.6325238,Germany,4.6
Pete´s Grill,34.1955541,-90.5726832,USA,4.7
Olesia's Place Restaurant,41.3159694,-81.77011449999999,USA,4.5
The Pecan Grill and Brewery,32.314749,-106.744542,USA,4
Al's Pizza,40.2992451,-76.92965989999999,USA,4.3
6A Meyhane,38.435481,27.142238,Turkey,3.9
Shamrock The Irish Bar,17.4470209,78.3784238,India,3.9
Pub Sailor's,43.4609361,-3.8197652,Spain,4.5
Qbar,46.8485112,9.5294821,Switzerland,4.1
El Original PELICANO BAR ARGENTINO,-38.716525,-62.262401,Argentina,4.2
Hatchet Jaxe Axe Throwing,41.0298563,-111.9509305,USA,5
Shire Horse Killingworth,55.0363203,-1.5644327,United Kingdom,3.6
Ireland's Own Irish Pub,48.7090317,9.002877999999999,Germany,4.3
Kinfolks,38.8591407,-104.9188118,USA,4.4
Tapasya,23.175576,75.790483,India,3.7
BouleBar Pub & Bar,-41.4712578,-72.94149519999999,Chile,4.1
Royal Pub,-20.8840798,-47.5986347,Brazil,4.2
Verde Brewing Company,34.5804641,-111.8811878,USA,4.5
La Birra Pub,54.6845516,25.2792855,Lithuania,4.1
High Octane Saloon,28.8389029,-82.57993929999999,USA,4.4
USA Seafood Grill & Bar,29.8807516,-95.5908055,USA,3.9
Thornhill Pub,43.8166663,-79.42488829999999,Canada,3.8
Long Branch Saloon,35.4148645,-119.0215351,USA,3.9
The Four Faced Liar,40.7322088,-74.0013101,USA,4.4
Aitkens Bar,55.9996851,-3.7831655,United Kingdom,4.1
Old Suffolk Punch,51.48868969999999,-0.2229952,United Kingdom,4.2
Pub Mc Carold,45.4967614,-73.623648,Canada,4.3
Gepettos Italian Restaurant Sports Bar,46.9798195,-123.599829,USA,4.3
HONKY TONK,39.5700635,2.6433374,Spain,4.5
O'Leary's Pub,35.1497453,-114.5683253,USA,4.2
Samson's Bar & Restaurant,42.5384082,-73.6776643,USA,4.5
Jack Cassidy's Irish Pub,39.851892,-75.4575784,USA,4.6
Gennaro's Bar,29.9762643,-90.1566306,USA,4.4
Britannia Pub,32.0164781,-80.98734259999999,USA,4.6
Clamatos La Refi,16.2212192,-95.1994478,Mexico,4.4
P.J. Flaherty's,53.266317,-9.070984,Ireland,4.3
Skol Tavern (Trail's Travel Center),43.6567563,-93.31780160000001,USA,4.2
Vintage Bar And Grill,40.1150819,-75.121662,USA,4.4
Dolce Vita Caffe & Cocktail Bar,43.758102,15.7760229,Croatia,4.6
Bird Dog Roadhouse,43.5739232,-70.2208332,USA,4.1
Sully's,36.1140836,-115.1695864,USA,4.3
Carlos Restaurant,32.2563487,-101.4827895,USA,3.7
牛津 Oxford,22.621396,120.287447,Taiwan 803,4.4
Nancy Blakes,52.6634189,-8.6238142,Ireland,4.4
Louie Louie,51.4860118,-0.0940607,United Kingdom,4.4
Irrsinn Bar,47.55960839999999,7.595941299999999,Switzerland,4.7
Mc & Sons,51.5037537,-0.09983099999999999,United Kingdom,4.6
O'Toole's Irish Pub,27.9372699,-82.3014115,USA,4.3
The Daq Shack,30.1891715,-81.7403465,USA,4.3
Uncle Joe's Bar & Grill,41.394558,-81.783869,USA,4.1
Shamrock Irish Bar,3.1316031,101.6705687,Malaysia,3.7
Monroe's Tavern,53.2699735,-9.057768399999999,Ireland,4.5
Crossroads BBQ Pit & Pub,44.3032796,-120.8467292,USA,3.9
The Beer Box Tuxpan,20.9524838,-97.4003798,Mexico,4.6
The Red Parrot,53.6311812,-8.1902325,Ireland,4.1
The Central Bar,53.6313863,-8.1903504,Ireland,4.4
Little Bar Restaurant,25.925751,-81.6475379,USA,4.5
Baguio Craft Brewery,16.3952485,120.5806294,Philippines,4.3
Post Haus Pub,49.8894189,-119.3844702,Canada,4.1
303. BAR Adelaide River Inn,-13.23896,131.106083,Australia,4.2
Molly Bloom's Irish Pub,43.4729438,-80.53735569999999,Canada,4.2
Port Lincoln Hotel,-34.7178538,135.8544864,Australia,4.3
Thee Irish/Guinness Pub,42.2082559,-83.36247949999999,USA,3.7
The Bonzer Shack,36.005591,-75.6525922,USA,4.4
The John Russell Fox,51.206874,-1.478963,United Kingdom,4
The Greenside Hotel,56.204131,-3.2033888,United Kingdom,4.2
Olive Garden Italian Restaurant,32.5696607,-97.31985429999999,USA,4.4
Retro Arcade + Sports Bar,48.950804,-57.9408399,Canada,4.8
Dirty Mule Bar,32.7413014,-97.04631309999999,USA,4.1
"Tilted Kilt Pub and Eatery Rancho Cucamonga, CA",34.1066774,-117.5262463,USA,4.2
Flanagan’s Irish Restaurant,1.477852,103.767479,Malaysia,4.2
The London Irish Pub,40.796422,-73.935675,USA,4.3
Espacio Verde Resort,11.5916853,122.7253017,Philippines,4.2
Central Bar,54.83274729999999,-7.4811476,Ireland,4.2
DB City Lounge,23.2326213,77.4300676,India,4.4
Midtown Grill & Bar,27.406932,-80.324455,USA,3.5
Brennan's Shebeen Irish Bar and Grill,41.1595638,-73.2248022,USA,4.4
soho basel,47.5521377,7.587854000000001,Switzerland,4.2
Madigan's O'Connell Street,53.3514401,-6.2604011,Ireland,4.3
Choperia da Brahma,-29.710778,-52.42313,Brazil,4.5
The Headkeeper,40.2961453,-79.5434648,USA,4.7
Trainwreck Saloon Westport,38.701737,-90.4468134,USA,4.1
The Punch Bowl,40.8851586,-73.9004057,USA,4.2
Morgan's Bar,53.4621469,-2.2780764,United Kingdom,3.9
Palomino Club,39.560098,-89.2978225,USA,4.3
Oaktree Food & Drink Company,47.1803416,-122.5435869,USA,4
The Tower Hotel & Leisure Centre,52.26006599999999,-7.105087999999999,Ireland,4.1
Glancys Bar,53.9413591,-8.0993026,Ireland,4.2
Mr. McGoo's,40.8794947,-73.904178,USA,4.3
La Verne Brewing Company,34.0955598,-117.7717092,USA,4.8
Comfort Suites Airport,46.618342,-112.006114,USA,4.6
Park Seventeen - Lounge bar & Pizza,45.563533,14.245577,Slovenia,4.5
Riley's Irish Bar,41.072473,1.1071042,Spain,4
Claddagh Irish Pub,40.4279465,-79.96478010000001,USA,3.6
Bardi's Bar and Grill,40.946419,-74.28739999999999,USA,4.4
Royal Hotel-Motel,-32.5627397,151.1761331,Australia,4.1
Rearden's Irish Pub,51.89751,-8.47805,Ireland,4.1
Mo Jeaux's Bar and Grill,40.575331,-105.100452,USA,4.5
Terrazzo,8.475415,124.6432641,Philippines,3.9
Memories Beach Bar,8.7197636,98.2347374,"Pakarang Beach,Khao Lak Thailand Thailand",4.5
The Bull,51.4168444,-0.7507889,United Kingdom,4.1
Chimi Bar de Choris,-41.1358627,-71.30909199999999,Argentina,4.6
Boliche Bar,-26.1716408,-50.3917643,Brazil,4.5
Cervecería Paisa,-34.1778999,-70.7343885,Chile,4.4
Old Towne Pub,34.1473383,-118.1498007,USA,4.6
J.J. Foley's Cafe,42.3436642,-71.06528,USA,4.5
Richards Restaurant & Lounge,34.1103755,-82.8668155,USA,4.4
Stone's Café Bar & Nightclub,52.3745369,4.8968611,Netherlands,4.3
Joshua Cafe Irish,2.9517318,-75.2876339,Colombia,4.3
Bubbles Seafood & Wine Bar,52.30704,4.76501,Netherlands,3.8
The Poolside PUB,26.734278,-81.913643,USA,4
Reflections,35.9549482,14.3680039,Malta,4.4
Tap Room Sports Bar & Grill,35.4699863,-82.9979348,USA,4
O'Connells Pub,39.4350094,-77.9619622,USA,4.3
Shadow Lounge,31.0871092,-97.65343349999999,USA,4.1
The Courtyard Bar and Grill,52.6555179,-7.242945799999999,Ireland,3.4
George IV Bar,55.948124,-3.1917176,United Kingdom,4.3
Carmody Irish Pub,46.7898973,-92.0938803,USA,4.3
Chopsi's Bar,-22.5712919,17.083814,Namibia,3.9
Dan Kelly's Pub,44.9756295,-93.26889159999999,USA,4.1
Bardens Bar And Liquor Store,44.0780506,-93.5072105,USA,4.3
Bar do Luizinho,-22.2114153,-45.94666,Brazil,4.5
Grove Tavern,-41.5024158,173.9607324,New Zealand,4.3
Tanasi Bar & Grill,35.7300845,-84.2585964,USA,4.3
Chick's Tavern,42.6855051,-72.0468576,USA,4.3
Francachela,18.4341572,-67.15488619999999,USA,4.3
Bushy's Pub & Grill,42.92165019999999,-88.0998649,USA,4
Main 101 Grill and Bar,29.6658995,-95.019018,USA,4.5
Sixpence Pub and Eatery,39.2675383,-81.524564,USA,4.4
維克餐廳,22.6735555,120.3040964,Taiwan 813,4.3
The Scottish Pub,44.3207872,23.8193808,Romania,3.9
Average Joe's Pub,26.934655,-80.106038,USA,4.5
AJ Quinn & Sons,54.3490456,-6.2714516,United Kingdom,4.3
Edward and sons,48.882397,2.3386426,France,4
Tony's Sports Bar,47.73182509999999,-122.1763474,USA,4.3
Fabrika,45.9571188,13.6471868,Slovenia,4.4
The Irish Times Bar,50.0859597,14.4163699,Czechia,4.5
Uncle D's Bar and Grille,42.2562832,-88.1446148,USA,4.4
Maudlins House Hotel,53.2316718,-6.6402908,Ireland,3.6
Logan's Roadhouse,30.52671,-97.813391,USA,3.7
Bymz Bar,-17.7856624,-63.18015080000001,Bolivia,4.5
Taverna Music-Pub,47.1629625,27.5811898,Romania,4.5
Kentucky Fudge Company,37.760404,-84.84328599999999,USA,4.7
C & J Karaoke Bar,36.662325,-87.4418722,USA,4
Elliott Bay Brewhouse & Pub,47.46653999999999,-122.338815,USA,4.4
Le Maryland,45.1576633,1.5328336,France,4.4
Toro Bowl Bistro & Bar,34.0348534,-117.0558907,USA,4
Smalley's Inn,41.42711300000001,-73.6791637,USA,3.9
Stella Barra Pizzeria,39.0497168,-77.11696649999999,USA,4.2
Buffalo Wild Wings,41.80079509999999,-88.1728296,USA,3.8
Off The Bone Gastropub,52.627859,-8.663682099999999,Ireland,3.9
Lab 88,34.0914885,-118.0384266,USA,4.4
Tonelli's Leipzig,51.3386989,12.3766404,Germany,4.4
Leonardos Italian Grille,42.2496646,-83.3461268,USA,4.5
Lazy J's Tavern,47.1120281,-122.4350744,USA,4.8
Harrington's Bar and Grill,37.79403509999999,-122.3990873,USA,3.9
CAP DELI,19.7621878,-72.19608579999999,Haiti,3.8
Adeline's Speakeasy Kitchen Bar,41.9573428,-71.44378429999999,USA,4.3
Império Pub,-28.344341,-48.818174,Brazil,4
Original Joe's Restaurant & Bar,55.151326,-118.81901,Canada,4.2
Rehab Lounge,6.2946396,5.6102845,Nigeria,3.9
Mad Raven,42.3763765,-71.24453989999999,USA,4.3
Bull McCabes Bar Frankfield,51.8669662,-8.4801404,Ireland,4.3
Les Cornichons,49.25852700000001,4.03029,France,4.3
The Pub Reynosa,26.0895589,-98.3025648,Mexico,4.5
Castaways,30.4157928,-88.8062849,USA,4.3
White Hart Hotel,-39.589091,174.283505,New Zealand,3.6
1866 Bar & Grill,39.10915,-95.0883681,USA,4.7
Stars and Stripes,58.3803096,12.3239572,Sweden,3.9
ShBoom Nightclub,37.77548,-121.976335,USA,3.9
The 1 Bar,15.809193,102.024923,Thailand,4.5
The Newbury,51.40032619999999,-1.3244533,United Kingdom,4.1
"Bar Sirena, Zana Miftari, s.p.",46.1737658,14.3359811,Slovenia,4.1
7 Fridays bar,54.683606,25.2891229,Lithuania,4.4
Hardrock pubi Kära kants,59.35227700000001,26.3604788,Estonia,4.5
Jr Zapak,-28.4736807,-65.78672259999999,Argentina,4.5
Kenny's Sports Bar,-33.59072099999999,26.884017,South Africa,4.1
Refugium,50.912437,6.945660999999999,Germany,4.5
McCarthy's Irish Pub,18.4648856,-97.41025139999999,Mexico,4.2
mephisto bar & club,46.8473816,9.5299964,Switzerland,4.2
The Ghost Pub,45.49851169999999,9.1863332,Italy,4.1
Ricardo's Place,33.496616,-117.66216,USA,4.5
Bubba's Pub,44.21566199999999,-88.445537,USA,4.2
Lone Star Saloon,31.08512339999999,-97.64575479999999,USA,4.3
La San Juan Bar,-26.8236546,-65.21184819999999,Argentina,3.9
Club Chance,21.380646,-157.9428481,USA,4.4
Club Goldengate,21.3810703,-157.9421973,USA,5
O'Brien's Irish Pub,48.5812937,7.7618287,France,4.2
Millers bar,52.83164679999999,-6.9098418,Ireland,4
The Grand Hotel,52.2689479,-9.705022699999999,Ireland,4.4
Mona Lisa Bar and Grill,29.9003145,-90.1517624,USA,4.6
Rí Rá Irish Pub,43.0769275,-70.7572462,USA,4.3
"""Cristina's"" BELLA VITA - Graz",47.0663195,15.4493906,Austria,4.6
The Dublin pub,45.3577828,18.9956183,Croatia,4.4
Da-Nite Tavern,37.7732723,-89.338444,USA,4.4
Wilke's 14 Bones BBQ,27.6286505,-80.3889493,USA,4.4
Bar e Lanches Pick Pick,-23.4916942,-46.58486120000001,Brazil,3.7
Applebee's Grill + Bar,43.6027831,-116.6009279,USA,4
Eastpointe Pub,42.465242,-82.92474399999999,USA,4.3
Dublin's Sports Grill,34.4130006,-119.855235,USA,3.9
Paladar Latin Kitchen & Rum Bar,40.0837085,-75.4058577,USA,4.2
Duffy's Sports Grill,25.9307602,-80.13125649999999,USA,4.3
The Albion,53.5774125,-2.4346941,United Kingdom,3.9
Flann O'Brien,41.39405600000001,2.147319,Spain,4.3
The Fainting Goat Bar and Restaurant,39.9036096,-75.29449029999999,USA,4.3
All Star Sports Bar,41.5067231,-87.8055777,USA,3.7
Boston's Restaurant & Sports Bar,45.2006607,-93.35724859999999,USA,4.3
Mestre Cervejeiro,-25.5385135,-54.5888918,Brazil,4.8
International Karaoke & Bar,31.5548294,-110.3026046,USA,4
Bar do Bigode and Xororó,-21.7688685,-43.3481891,Brazil,4.5
Carney's Bar,53.6247984,-9.221229000000001,Ireland,4.6
Doheny & Nesbitt,53.3380498,-6.2529359,Ireland,4.5
Toners,53.3377566,-6.2524254,Ireland,4.4
C J Moloney's,36.0322734,-95.81394689999999,USA,4.2
Wig Wam Tavern,45.7573923,-122.8784279,USA,4.4
Billabong Sports Bar & Restaurant,10.3431436,107.0777307,Vietnam,4.1
Idlewild Wines,38.611279,-122.8690097,USA,4.6
Worthington's Tavern,33.981389,-117.373034,USA,3.9
Lily's Bistro,35.1153842,-81.0556778,USA,4.5
ICE CUBE,29.52971879999999,35.0009856,Jordan,4.3
Country Corner,40.9430608,-73.1021798,USA,4.6
Harry's Local Bar & Restaurant,33.5381799,-81.7234352,USA,4.5
Holy City Publick House,39.8936319,-75.126916,USA,4.9
Our Place,33.630112,-117.70537,USA,4.5
Topado,-24.17873,-65.3309385,Argentina,3.8
Shenanigans Preston,53.7616583,-2.7056624,United Kingdom,3.8
Beef 'O' Brady's,27.0046488,-82.1336254,USA,4.1
Gil's Cafe,40.2909757,-79.99734389999999,USA,4.3
Nick & Toni's,40.970181,-72.181375,USA,4.3
Jigg's Tavern,37.0402819,-95.6426899,USA,5
Shooters Sports Bar,51.66327709999999,-3.8047635,United Kingdom,4.6
Bar do Paulinho,-21.2275051,-43.7810832,Brazil,4.1
The Bailey,40.706708,-74.008923,USA,4.2
Fleming's Prime Steakhouse & Wine Bar,39.9000681,-74.93169759999999,USA,4.3
Cafe Karakol Meeting Point,42.4833528,78.40347369999999,Kyrgyzstan,4.8
Applebee's Grill + Bar,34.6749881,-99.33466589999999,USA,3.1
Hidden Town,16.4303093,102.8359362,Thailand,4.8
Rosatis Pizza and Sports Bar,42.0786906,-88.1401751,USA,4.3
Kiosko San Cristóbal,38.3468025,-0.4843981999999999,Spain,4
Doc's Landing,45.0382975,-93.01570620000001,USA,4
The Tollemache Inn,52.9098336,-0.6397261,United Kingdom,3.9
Pit Stop Taproom & Pub,47.466215,-122.337291,USA,4.3
Ozzy Irish Pub,38.669215,26.755075,Turkey,4.4
The Old Stand Trim,53.5524826,-6.793315,Ireland,4.7
Irlandskiy Bar,48.4702951,135.0737507,680000,4.1
Glasgow Pub,-33.01513070000001,-71.5536534,Chile,4.4
Francis Drake & One Time,39.21678,9.1194724,Italy,4.3
Sofia,40.8941115,-73.97249680000002,USA,4.4
Barfly,41.5105274,20.9623456,North Macedonia,4.1
Bleuroot,42.098408,-88.27715820000002,USA,4.5
Old Mill Restaurant,54.1761031,-6.3401163,United Kingdom,5
Ivy House,54.5644856,-1.3141489,United Kingdom,4.3
B & G Tavern,38.68472879999999,-76.9836891,USA,3.9
Bar of America,39.3282612,-120.1843518,USA,4.2
Ciro's Tavern,42.0045639,-71.5131439,USA,4.3
Dylans - The Kings Arms,51.75141379999999,-0.3420019,United Kingdom,4.6
Frank's Sports Bar,38.802732,-76.9879627,USA,4.1
Sport Bar,15.510221,-88.0279408,Honduras,3.9
Red Lobster,32.657982,-96.89184399999999,USA,3.8
Slingshots,38.6573428,-120.9723617,USA,3.9
TBC West: Taproom & Tacos,35.9580767,-77.8019097,USA,4.5
Namaste Indian Restaurant & Kings Prosecco Lounge,54.9640578,-1.4137334,United Kingdom,4.7
Creek Bottom Brewing Company Tasting Room & Pub,36.6664199,-80.9203969,USA,4.4
Titanic Brewery & Restaurant,25.7106168,-80.2830472,USA,4.4
GUNS N' BEER PUB,-25.539717,-54.57596599999999,Brazil,4.5
Las Cien Puertas,14.6405761,-90.5132933,Guatemala,4.1
Foutch's Pub,43.00345979999999,-83.7717795,USA,4.2
Ocean,40.90851,-73.54419,USA,3.9
Lock 34 Bar & Grill,43.1700274,-78.6909706,USA,4.4
Fionn MacCool's Beltline Irish Pub,51.04307439999999,-114.0911206,Canada,4
TEXAS PUB,-23.3517589,-47.8515109,Brazil,5
T.J. Maloney’s Authentic Irish Pub,41.4724368,-87.32797160000001,USA,3.5
Cashmere Cricket,41.137008,-81.482511,USA,4.4
Antuérpia ON TAP P.A,-22.2218966,-45.9212503,Brazil,4.7
The Refuge,37.4514344,-122.1858832,USA,4.5
Cubana,-20.1595097,28.5862494,Zimbabwe,3.9
Royal Oak,53.421366,-3.0442539,United Kingdom,3.7
Valley Tavern,40.0967192,-75.4163676,USA,3.9
Light Horse Tavern,40.7139744,-74.0381202,USA,4.5
P. McCormack and Sons,53.286355,-6.145589999999999,Ireland,4.3
Goodfellas Cafe,40.6725556,-76.1860123,USA,3.9
The Ice Wharf,54.99963229999999,-7.3218157,United Kingdom,3.4
Manning River Hotel,-31.9037204,152.4765206,Australia,4.1
Mccarthy's Irish Pub,17.0755179,-96.7579678,Mexico,4
Rosalita's Cantina,38.6007891,-90.4530219,USA,4.2
Irish Eyes Pub,41.60647609999999,-73.824331,USA,4.1
PUB Appenzell,47.3288583,9.4090717,Switzerland,4
Stammtisch Bier,-27.1123224,-52.6148709,Brazil,4.6
Z Restaurant Cafe & Bar,37.945833,40.2326989,Turkey,3.9
The Regal (Wetherspoon),51.8659764,-2.2425289,United Kingdom,3.9
Liam Fitzpatrick's Irish Restaurant,28.7887751,-81.3564435,USA,4.3
Italian-American Club,41.4675282,-75.603327,USA,4.6
BarNua,37.7999592,-122.4100156,USA,4.4
Pub Chez Willard,45.3887507,-71.9142689,Canada,4.1
The Royal Oak,51.054739,-2.736351,United Kingdom,4.3
Slug & Lettuce Deansgate,53.48298029999999,-2.2468152,United Kingdom,3.9
The Vinegar Man,54.003421,-6.401754,Ireland,4.5
Star Wallington,51.3613078,-0.1501391,United Kingdom,3.7
Malones Pint House,44.381548,-79.6939627,Canada,4.4
Byrnes Irish Pub,43.91240029999999,-69.81520069999999,USA,4.5
Earl Of Camden,51.5378678,-0.1445355,United Kingdom,4
Shamrock Irish Pub,48.15764619999999,11.586105,Germany,4.2
Wine Down Ooltewah,35.0832718,-85.0556285,USA,4.4
Wine Stable,27.896008,-81.842998,USA,4.1
Irish Night,24.8171125,67.0230563,Pakistan,4
Shack Bar,28.1043668,-15.4163993,Spain,4.1
Golden Ball,53.954907,-1.085115,United Kingdom,4.6
Manchester Arms,53.742498,-0.33183,United Kingdom,4.3
Tafarn Y Porth,53.1408493,-4.2748722,United Kingdom,4.1
Earls Kitchen + Bar,38.9197211,-77.220711,USA,4.1
